referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
vbe36080,4.388949,50.832177,Rent,1150,Appartment,Flat,27212,1040,,,43.0,1.0,,False,15.0,True,Immediately,Brussels,,,,,,,,,155
vbe36083,4.3766927,50.8235717,Rent,800,Appartment,FlatStudio,27212,1050,,,25.0,1.0,,False,,False,Immediately,Brussels,,,,,,,,,156
vbe36079,4.3766927,50.8235717,Rent,900,Appartment,FlatStudio,27212,1050,1972.0,,42.0,,1.0,True,,True,From 01/07/2026,Brussels,,,,,,,,,157
vbe36057,4.3766927,50.8235717,Rent,1400,Appartment,Penthouse,39905,1050,1910.0,Excellent,78.0,2.0,1.0,False,5.0,False,,Brussels,,,,,68128.0,,,,158
vbe36044,4.3766927,50.8235717,Rent,1750,Appartment,Flat,40457,1050,,Normal,92.0,2.0,2.0,False,,,,Brussels,,,,,13403.0,,,,159
vbe36062,4.3333333,50.8,Rent,1350,Appartment,Duplex,39905,1180,1970.0,Excellent,63.0,2.0,1.0,False,,True,,Brussels,,,,,8561.0,,,,160
vbe36075,4.3766927,50.8235717,Rent,625,Appartment,FlatStudio,27212,1050,,Normal,20.0,,,False,,False,Immediately,Brussels,,,,,,,,,161
vbe35900,4.4077782,50.8159937,Rent,770,Appartment,FlatStudio,40213,1160,2015.0,New,45.0,,,False,,True,From 04/06/2026,Brussels,Rue Maurice Charlent,53.0,,,,,,,162
vbe35936,4.437183,50.8428476,Rent,1725,Appartment,Flat,27612,1200,2023.0,Excellent,90.0,2.0,2.0,True,7.0,False,,Brussels,Boulevard de la Woluwe,64.0,,,,,,,163
vbe36009,4.3515499,50.8427501,Rent,1350,Appartment,Flat,27214,1000,2013.0,Excellent,89.0,2.0,1.0,True,7.0,True,Immediately,Brussels,,,1.0,,9162.0,,,,164
vbe35908,4.3766927,50.8235717,Rent,1100,Appartment,Flat,39905,1050,1910.0,Excellent,55.0,1.0,1.0,False,,False,Immediately,Brussels,,,,,55898.0,,,,165
vbe35929,4.3971335,50.8475986,Rent,1450,Appartment,Flat,46371,1030,2024.0,New,70.0,1.0,1.0,True,10.0,False,Immediately,Brussels,Avenue de Roodebeek,21.0,,,,,,,166
vbe35976,4.3766927,50.8235717,Rent,1660,Appartment,Flat,37194,1050,1869.0,Excellent,91.0,2.0,1.0,False,,True,,Brussels,,,,,,,,,167
vbe36002,4.4127178,50.8578254,Rent,1595,House,House,27484,1140,,Normal,138.0,3.0,1.0,,,,Immediately,Brussels,Avenue Léon Grosjean,19.0,,,21481.0,,,,168
vbe36013,4.3766927,50.8235717,Rent,2100,Appartment,Flat,40044,1050,2006.0,,91.0,2.0,1.0,True,10.0,False,From 01/07/2026,Brussels,,,,,,,,,169
vbe35904,4.388949,50.832177,Rent,990,Appartment,Flat,39602,1040,,,67.0,,,,,,,Brussels,,,,,,,,,170
vbe36034,4.3099356,50.8636285,Rent,1050,Appartment,GroundFloor,40081,1080,,Excellent,50.0,1.0,1.0,False,15.0,False,Immediately,Brussels,Avenue Edouard Bénès,160.0,,,,50.0,,,171
vbe35951,4.3515499,50.8427501,Rent,1575,Appartment,Flat,37194,1000,1940.0,Excellent,70.0,2.0,1.0,False,,True,,Brussels,,,,,,,,,172
vbe35928,4.3971335,50.8475986,Rent,1700,Appartment,Flat,46371,1030,2024.0,New,86.0,2.0,1.0,True,17.0,False,Immediately,Brussels,Avenue de Roodebeek,21.0,,,,,,,173
rbw24724,4.3554226,50.8411909,Rent,2800,Appartment,Loft,49242,1000,,Excellent,248.0,3.0,1.0,False,,False,Immediately,Brussels,Rue Sainte-Anne,40.0,,,,,,,174
vbe36022,4.3333333,50.8,Rent,1690,Appartment,Flat,40044,1180,1960.0,,90.0,2.0,1.0,False,,True,From 01/08/2026,Brussels,,,,,,,,,175
rbw24762,4.3333333,50.8,Rent,2650,Appartment,Flat,49237,1180,,Excellent,200.0,5.0,3.0,True,10.0,False,On contract,Brussels,,,1.0,,,,,,176
vbe36038,4.3550895,50.8442607,Rent,1900,Appartment,Penthouse,37194,1000,1960.0,Excellent,91.0,2.0,1.0,True,10.0,False,,Brussels,Saint Jean,4.0,,,,,,,177
vbe35927,4.3970567,50.8472356,Rent,1000,Appartment,FlatStudio,46371,1030,2024.0,New,44.0,1.0,,False,8.0,False,Immediately,Brussels,Avenue de Roodebeek,17.0,,,,,,,178
vbe35977,4.3515499,50.8427501,Rent,2550,Appartment,Flat,37194,1000,2024.0,Excellent,146.0,3.0,1.0,True,8.0,False,,Brussels,,,,,,,,,179
vbe36008,4.3759148,50.8457187,Rent,1085,Appartment,Flat,37194,1040,1901.0,Normal,45.0,1.0,1.0,False,,True,Immediately,Brussels,Rue Philippe Le Bon,12.0,,,,,,,180
vbe35981,4.34986,50.85581,Rent,1540,Appartment,Flat,28126,1000,,New,80.0,2.0,,True,5.0,False,From 01/07/2026,Brussels,Quai au Foin,37.0,,,,,,,181
vbe35866,4.38713892,50.87515645,Rent,1600,Appartment,Flat,27443,1030,,Fully renovated,139.0,3.0,1.0,False,,False,From 01/07/2026,Brussels,Rue Fernand Séverin,7.0,,,,,,,182
vbe35728,4.423892,50.842365,Rent,1815,Appartment,Flat,29033,1200,1942.0,Fully renovated,116.0,3.0,1.0,True,3.0,False,Immediately,Brussels,,,,,,,,,183
vbe35857,4.3333333,50.8,Rent,12000,Appartment,Penthouse,27209,1180,2004.0,Excellent,568.0,5.0,6.0,True,250.0,False,,Brussels,,,,,,,,,184
vbe35810,4.3766927,50.8235717,Rent,2000,Appartment,Loft,39905,1050,2003.0,Excellent,170.0,3.0,1.0,False,10.0,False,,Brussels,,,,,38568.0,,,,185
vbe35762,4.4406758,50.8518484,Rent,1650,Appartment,Flat,43157,1200,2025.0,New,106.0,2.0,2.0,True,7.0,False,Immediately,Brussels,Rue Neerveld,103.0,,,,,,,186
vbe35764,4.3620476,50.8216247,Rent,1850,Appartment,Flat,43157,1050,2019.0,Normal,91.0,2.0,2.0,True,4.0,False,,Brussels,Rue de Tenbosch,83.0,,,11350.0,,,,187
vbe35871,4.3515499,50.8427501,Rent,2100,Appartment,Penthouse,47643,1000,2017.0,Excellent,100.0,2.0,2.0,True,,True,Immediately,Brussels,,,,,,,,,188
vbe35775,4.33307,50.80677,Rent,4000,House,House,33267,1180,,Excellent,261.0,5.0,1.0,,,,From 31/08/2026,Brussels,RUE JOSEPH BENS,78.0,1.0,,,,,,189
vbe35897,4.4607422,50.8408667,Rent,1500,Appartment,Flat,27612,1150,2006.0,Excellent,90.0,2.0,1.0,True,9.0,False,,Brussels,Rue de l'Eglise,43.0,,,,,,,190
vbe35867,4.38713892,50.87515645,Rent,1600,Appartment,Triplex,27443,1030,,Fully renovated,139.0,3.0,1.0,False,,False,From 01/07/2026,Brussels,Rue Fernand Séverin,7.0,,,,,,,191
vbe35742,4.3402184,50.8301436,Rent,800,Appartment,Flat,39265,1060,,Normal,45.0,1.0,1.0,False,,True,,Brussels,,,,,23.0,,,,192
vbe35765,4.3333333,50.8,Rent,4000,House,House,43157,1180,1930.0,Normal,261.0,5.0,3.0,False,15.0,False,,Brussels,,,1.0,215.0,21593.0,100.0,,,193
vbe35736,4.3851351,50.8156501,Rent,690,Appartment,FlatStudio,48204,1050,,Excellent,23.0,0.0,1.0,True,,False,Immediately,Brussels,Square des Latins,49.0,,,16952.0,,,,194
vbe35895,4.4077782,50.8159937,Rent,770,Appartment,FlatStudio,40213,1160,2015.0,New,33.0,,,False,,True,From 03/06/2026,Brussels,Rue Maurice Charlent,53.0,,,,,,,195
vbe35741,4.374143,50.8365327,Rent,2500,House,Villa,43099,1050,,Normal,140.0,3.0,2.0,False,15.0,False,,Brussels,Rue Wiertz,27.0,1.0,,,60.0,,,196
vbe35766,4.4115802,50.8299608,Rent,1550,Appartment,Flat,43157,1150,,Excellent,104.0,2.0,1.0,True,8.0,False,,Brussels,Avenue des Volontaires,325.0,1.0,,19477.0,,,,197
rbw24642,4.2635983,50.8178811,Rent,1300,Appartment,Flat,46327,1070,2020.0,Excellent,83.0,2.0,1.0,True,,False,Immediately,Brussels,Allée des Iris,8.0,,,3104.0,,,,198
vbe35869,4.3766927,50.8235717,Rent,1800,Appartment,Flat,46605,1050,1930.0,Excellent,150.0,2.0,1.0,True,8.0,False,,Brussels,,,,,33312.0,,,,199
vbe35778,4.3766927,50.8235717,Rent,1100,Appartment,Flat,27212,1050,,,50.0,1.0,,False,,False,Immediately,Brussels,,,,,,,,,200
vbe35767,4.3899532,50.8589713,Rent,2350,Appartment,Flat,43157,1030,1929.0,Excellent,290.0,2.0,2.0,False,30.0,False,Immediately,Brussels,Square Prevost-Delaunay,111.0,1.0,,100715.0,,,,201
vbe35708,4.3550895,50.8442607,Rent,1950,Appartment,Penthouse,37194,1000,1960.0,Excellent,95.0,2.0,1.0,True,29.0,False,,Brussels,Saint Jean,4.0,,,,,,,202
vbe35668,4.3308539,50.892132,Rent,1100,Appartment,Flat,28427,1020,,,80.0,2.0,1.0,,6.0,,,Brussels,"Av Emile van Ermengem,",10.0,,,,,,,203
vbe35679,4.388949,50.832177,Rent,1000,Appartment,Flat,28839,1040,,,75.0,1.0,1.0,,,,,Brussels,,,,,,,,,204
vbe35658,4.3402184,50.8301436,Rent,1735,Appartment,Flat,46605,1060,1971.0,Excellent,110.0,2.0,2.0,True,10.0,False,,Brussels,,,,,,,,,205
vbe35709,4.3550895,50.8442607,Rent,1600,Appartment,Flat,37194,1000,1960.0,Excellent,94.0,2.0,1.0,True,,False,,Brussels,Saint Jean,4.0,,,,,,,206
vbe35669,4.40678732,50.82299765,Rent,1250,Appartment,Flat,27443,1160,,Fully renovated,88.0,2.0,1.0,False,9.0,False,,Brussels,Avenue du Paepedelle,52.0,,,,,,,207
vbe35647,4.374252,50.8313578,Rent,1000,Appartment,Flat,27497,1050,1900.0,Normal,50.0,1.0,1.0,False,,False,On contract,Brussels,Rue Marie-Henriette,1.0,,,,,,,208
vbe35648,4.3518129,50.8322678,Rent,1600,Appartment,Flat,27497,1060,1930.0,Excellent,90.0,2.0,2.0,,,True,,Brussels,Rue Berckmans,107.0,,,,,,,209
rbw24541,4.414715,50.800919,Rent,2950,House,House,48985,1170,,Normal,197.0,4.0,1.0,,,,From 30/06/2026,Brussels,,,,,,,,,210
vbe35666,4.3155448,50.8622507,Rent,1335,Appartment,Flat,28427,1081,,,105.0,2.0,,,2.0,,,Brussels,Bd Louis Mettewie,5.0,,,,,,,211
vbe35677,4.3685926,50.8430672,Rent,1800,Appartment,Flat,43157,1000,,Normal,96.0,2.0,2.0,True,9.0,False,,Brussels,Rue du Commerce,74.0,,,7984.0,,,,212
vbe35649,4.3881294,50.8148234,Rent,2050,Appartment,Flat,47577,1050,2026.0,Fully renovated,110.0,3.0,2.0,False,9.0,False,Immediately,Brussels,Avenue General medecin Derache,92.0,,,,,True,,213
vbe35724,4.3766927,50.8235717,Rent,2500,Appartment,Flat,40044,1050,,,190.0,3.0,2.0,False,15.0,True,From 01/08/2026,Brussels,,,,,,90.0,,,214
rbw24558,4.3406349,50.8485576,Rent,1395,Appartment,Penthouse,33802,1000,,Normal,96.0,1.0,1.0,True,50.0,,Immediately,Brussels,Zennestraat,17.0,,,,,,,215
vbe35695,4.3885823,50.8194896,Rent,945,Appartment,FlatStudio,33355,1050,1900.0,Excellent,20.0,,1.0,False,,True,,Brussels,Rue de l'Automne,22.0,,,,,,,216
vbe35707,4.363732,50.82373,Rent,1300,Appartment,Flat,38513,1050,1935.0,Normal,65.0,1.0,1.0,False,,False,From 01/10/2026,Brussels,Rue du Magistrat,52.0,,,,,,,217
rbw24544,4.3515499,50.8427501,Rent,4250,House,House,48985,1000,1920.0,Excellent,347.0,4.0,,,,,From 05/07/2026,Brussels,,,,100.0,,80.0,,,218
vbe35665,4.423892,50.842365,Rent,1600,Appartment,Flat,38566,1200,1992.0,Excellent,130.0,3.0,2.0,True,,False,Immediately,Brussels,,,,,26955.0,,,,219
vbe35706,4.391472,50.8191,Rent,1490,Appartment,Penthouse,38513,1050,2014.0,,125.0,2.0,,True,23.0,False,From 01/10/2026,Brussels,Avenue de la Couronne,323.0,,,,,,,220
rbw24542,4.414715,50.800919,Rent,2800,House,House,48985,1170,,Normal,228.0,4.0,,,,,On contract,Brussels,,,1.0,,,,,,221
vbe35578,4.3766927,50.8235717,Rent,3400,Appartment,Flat,39905,1050,1930.0,Excellent,258.0,3.0,2.0,True,20.0,False,,Brussels,,,,,77970.0,,,,222
vbe35557,4.3560881,50.8503599,Rent,1230,Appartment,Flat,44165,1000,,Excellent,70.0,1.0,1.0,True,,False,Immediately,Brussels,Rue du Fossé aux Loups,48.0,,,,,False,,223
vbe35550,4.3795267,50.8290861,Rent,1150,Appartment,Penthouse,37194,1050,,Normal,65.0,1.0,1.0,False,,False,Immediately,Brussels,Avenue de la Couronne,87.0,,,,,,,224
vbe35605,4.4075968,50.805344,Rent,2950,House,House,40380,1170,,,,4.0,,,,,,Brussels,Rue Th?ophile vander Elst,150.0,,235.0,,,,,225
vbe35510,4.3622943,50.8179433,Rent,1960,Appartment,Flat,40457,1050,,Normal,134.0,3.0,2.0,True,2.0,False,Immediately,Brussels,Rue Jules Lejeune,1.0,1.0,,12009.0,,,,226
vbe35525,4.4137529,50.8538123,Rent,2200,Appartment,Penthouse,43157,1140,2018.0,Excellent,136.0,3.0,2.0,True,,False,,Brussels,Rue Colonel Bourg,111.0,,,,,,,227
vbe35577,4.3333333,50.8,Rent,1150,Appartment,Flat,39905,1180,1977.0,Excellent,65.0,1.0,1.0,True,,False,,Brussels,,,,,21604.0,,,,228
vbe35579,4.3766927,50.8235717,Rent,1800,Appartment,Penthouse,39905,1050,1980.0,Excellent,85.0,2.0,1.0,True,16.0,False,,Brussels,,,,,21530.0,,,,229
rbw23943,4.4322337,50.8491193,Rent,1375,Appartment,GroundFloor,49236,1200,2026.0,Excellent,67.0,1.0,1.0,False,,False,Immediately,Brussels,Chaussée de Roodebeek,106.0,,,150.0,,,,230
vbe35511,4.3496836,50.8467351,Rent,2800,Appartment,Penthouse,40457,1000,,Normal,120.0,2.0,2.0,True,,True,Immediately,Brussels,Impasse Madrille,1.0,,,13737.0,,,,231
vbe35513,4.3679899,50.8315048,Rent,1040,Appartment,FlatStudio,40457,1050,2019.0,Excellent,45.0,0.0,1.0,True,5.0,False,,Brussels,Chaussée d'Ixelles,227.0,,,17.0,,,,232
vbe35611,4.35872,50.81571,Rent,6900,House,House,43065,1180,,Excellent,577.0,3.0,2.0,,,,From 30/06/2026,Brussels,Avenue Molière,270.0,1.0,,,,,,233
vbe35526,4.3981462,50.8278996,Rent,900,Appartment,FlatStudio,43157,1040,2006.0,Normal,50.0,0.0,1.0,True,,False,Immediately,Brussels,Rue Léon Defosset,5.0,,,,,,,234
vbe35531,4.4282401,50.8527706,Rent,1500,Appartment,Flat,43157,1200,2017.0,New,97.0,2.0,1.0,True,8.0,False,,Brussels,Allée Christian de Duve,,1.0,,6330.0,,,,235
vbe35529,4.326965,50.8200628,Rent,1155,Appartment,Flat,43157,1190,1950.0,Normal,60.0,2.0,1.0,False,,False,,Brussels,Rue des Allies,188.0,,,148.0,,,,236
vbe35527,4.3777021,50.8428758,Rent,1590,Appartment,Flat,43157,1040,2019.0,Normal,58.0,1.0,1.0,True,5.0,True,,Brussels,Rue Jacques de Lalaing,40.0,,,3239.0,,,,237
rbw23944,4.3881298,50.8374184,Rent,3100,House,House,49236,1040,1953.0,Excellent,237.0,4.0,1.0,False,10.0,False,Immediately,Brussels,Rue du Clocher,27.0,,150.0,208.0,80.0,,,238
rbw23945,4.3856383,50.8602296,Rent,3250,House,House,49242,1030,,Excellent,280.0,5.0,3.0,False,15.0,False,,Brussels,Avenue des Azalées,61.0,,198.0,,105.0,,,239
vbe35607,4.3979568,50.8485226,Rent,1100,Appartment,Flat,40959,1030,1934.0,,82.0,1.0,1.0,True,5.0,True,,Brussels,RUE VICTOR HUGO,192.0,,,,,,,240
rbw23942,4.4322337,50.8491193,Rent,1950,Appartment,Duplex,49236,1200,2026.0,Excellent,113.0,3.0,2.0,False,,False,Immediately,Brussels,Chaussée de Roodebeek,106.0,,,150.0,,,,241
vbe35461,4.3766927,50.8235717,Rent,880,Appartment,FlatStudio,37194,1050,,Normal,30.0,0.0,1.0,True,3.0,True,,Brussels,,,,,,,,,242
vbe35436,4.35464,50.85247,Rent,1300,Appartment,Flat,38513,1000,,Normal,54.0,1.0,,True,,True,From 01/07/2026,Brussels,Rue Saint-Michel,16.0,,,,,,,243
vbe35508,4.3515499,50.8427501,Rent,1000,Appartment,Duplex,29033,1000,1930.0,Normal,60.0,1.0,1.0,False,,False,,Brussels,,,,,,,,,244
vbe35403,4.4119972,50.8476552,Rent,850,Appartment,FlatStudio,27612,1200,1960.0,Excellent,40.0,0.0,1.0,False,35.0,False,,Brussels,Avenue de Juillet,94.0,,,,30.0,,,245
vbe35399,4.3381098,50.8046883,Rent,2750,House,House,46449,1180,,,237.0,5.0,2.0,False,10.0,False,Immediately,Brussels,Rue Verhulst,38.0,1.0,185.0,,90.0,,,246
vbe35468,4.3836607,50.8284177,Rent,1500,Appartment,Flat,38611,1040,,,120.0,3.0,1.0,True,4.0,False,,Brussels,Square de Leopoldville,17.0,,,26344.0,,,,247
vbe35384,4.4329851,50.8381484,Rent,1450,Appartment,Flat,29033,1150,1958.0,Excellent,120.0,3.0,1.0,True,,False,,Brussels,,,,,26265.0,,,,248
vbe35502,4.4011315,50.8295144,Rent,1380,Appartment,Flat,46535,1040,,Excellent,70.0,1.0,1.0,False,,True,Immediately,Brussels,Rue de Tervaete,91.0,,,,,,,249
vbe35402,4.4278114,50.8448895,Rent,1275,Appartment,Flat,27612,1200,1991.0,Excellent,90.0,2.0,1.0,True,3.0,True,,Brussels,Rue Solleveld,65.0,,,,,,,250
vbe35421,4.4007034,50.8306218,Rent,1300,Appartment,Flat,43157,1040,,Excellent,65.0,2.0,1.0,False,,False,Immediately,Brussels,Rue de Tervaete,48.0,,,,,,,251
vbe35438,4.355019,50.8528167,Rent,1150,Appartment,Flat,38513,1000,,Normal,70.0,1.0,1.0,True,,False,From 01/08/2026,Brussels,Boulevard Adolphe Max,45.0,,,,,,,252
vbe35459,4.3333333,50.8,Rent,1050,Appartment,Flat,37194,1180,,Normal,56.0,1.0,1.0,False,,False,Immediately,Brussels,,,,,,,,,253
vbe35437,4.35502,50.85282,Rent,1150,Appartment,Flat,38513,1000,,Normal,65.0,1.0,1.0,True,,False,From 01/08/2026,Brussels,Boulevard Adolphe Max,45.0,,,,,,,254
vbe35350,4.3539328,50.847205,Rent,850,Appartment,FlatStudio,39656,1000,2018.0,Normal,46.0,1.0,,True,,True,,Brussels,Rue Marché aux Peaux,4.0,,,16178.0,,,,255
vbe35470,4.384113,50.82248,Rent,2200,Appartment,Flat,38513,1050,,Normal,184.0,3.0,2.0,True,,False,From 01/08/2026,Brussels,Rue Fritz Toussaint,51.0,,,,,,,256
vbe35405,4.4462031,50.8406251,Rent,1200,Appartment,Flat,38398,1200,2021.0,Normal,81.0,1.0,1.0,True,14.0,False,,Brussels,Chaussée de Stockel,202.0,,,4.0,20.0,,,257
vbe35382,4.336441,50.8703247,Rent,890,Appartment,Flat,46605,1090,,Normal,51.0,1.0,1.0,True,6.0,False,Immediately,Brussels,Rue Uyttenhove,33.0,,,8231.0,,,,258
vbe35460,4.3515499,50.8427501,Rent,2650,Appartment,Flat,37194,1000,,Normal,161.0,2.0,1.0,True,,False,,Brussels,,,,,,,,,259
vbe35509,4.3515499,50.8427501,Rent,1130,Appartment,Flat,29033,1000,1930.0,Excellent,55.0,1.0,1.0,False,15.0,,,Brussels,,,,,,,,,260
vbe35408,4.3402184,50.8301436,Rent,935,Appartment,Flat,39265,1060,,Excellent,75.0,1.0,1.0,True,,,,Brussels,,,,,,,,,261
vbe35322,4.4291669,50.8490159,Rent,750,Appartment,FlatStudio,38611,1200,,Normal,23.0,1.0,,True,,True,Immediately,Brussels,Chemin des Deux Maisons,8.0,,,5772.0,,,,262
vbe35333,4.351673,50.8524584,Rent,1900,Appartment,Flat,44165,1000,2007.0,Normal,148.0,3.0,1.0,True,,False,,Brussels,Rue des Hirondelles,15.0,,,,,,,263
vbe35258,4.423892,50.842365,Rent,1120,Appartment,Flat,40044,1200,,,50.0,1.0,1.0,False,,True,From 18/06/2026,Brussels,,,,,,,,,264
vbe35309,4.34033,50.81116,Rent,2950,House,House,33267,1180,,Normal,234.0,5.0,1.0,,,,Immediately,Brussels,AVENUE COGHEN,88.0,1.0,,,82.0,,,265
vbe35269,4.3333333,50.8,Rent,950,Appartment,Flat,39602,1180,,,50.0,1.0,,,4.0,,From 15/09/2026,Brussels,,,,,,,,,266
vbe35302,4.37328,50.84785,Rent,2300,Appartment,Flat,40044,1000,,,250.0,3.0,1.0,True,90.0,False,From 01/10/2026,Brussels,rue des deux églises,80.0,,,,,,,267
vbe35255,4.3515499,50.8427501,Rent,1290,Appartment,Flat,40044,1000,,,57.0,1.0,1.0,True,5.0,True,From 07/08/2026,Brussels,,,,,,,,,268
vbe35295,4.408969,50.82046,Rent,1010,Appartment,Flat,39695,1160,1988.0,,52.0,1.0,1.0,True,,False,,Brussels,Square Jean-Baptiste De Greef,2.0,,,,,,,269
vbe35304,4.33699234,50.87623575,Rent,1100,Appartment,Flat,40310,1090,1930.0,,55.0,1.0,1.0,False,9.0,False,Immediately,Brussels,Rue Amélie Gomand,47.0,,,,,,,270
vbe35268,4.3354803,50.868767,Rent,820,Appartment,FlatStudio,40213,1090,2018.0,Excellent,38.0,,1.0,False,,False,From 04/06/2026,Brussels,Avenue Charles Woeste,306.0,,,,,,,271
vbe35349,4.3954899,50.8272953,Rent,1500,Appartment,Flat,39656,1040,,Normal,106.0,2.0,1.0,True,,True,,Brussels,Chaussée de Wavre,902.0,,,,,,,272
vbe35247,4.3908051,50.8368051,Rent,795,Appartment,FlatStudio,40849,1040,1930.0,Normal,20.0,1.0,1.0,False,,True,Immediately,Brussels,Rue Doyen Boone,15.0,,,27462.0,,,,273
vbe35318,4.3477447,50.8509268,Rent,1290,Appartment,Flat,37194,1000,,Excellent,70.0,1.0,1.0,False,6.0,False,,Brussels,Place Sainte Catherine,9.0,,,,,,,274
vbe35303,4.3227894,50.8808582,Rent,2390,Appartment,Flat,40044,1090,,,154.0,3.0,2.0,True,22.0,True,From 18/06/2026,Brussels,,,,,,,,,275
vbe35347,4.373398,50.85407455,Rent,950,Appartment,Flat,27443,1210,,Fully renovated,50.0,1.0,1.0,False,2.0,False,Immediately,Brussels,Place François Bossuet,5.0,,,,,,,276
vbe35334,4.45960941,50.83006355,Rent,2250,Appartment,Flat,46469,1150,2005.0,,154.0,3.0,2.0,True,19.0,False,Immediately,Brussels,Drève des Shetlands,12.0,,,,,,,277
vbe35292,4.38807811,50.80491235,Rent,2200,House,MasterHouse,27880,1050,1931.0,Normal,280.0,3.0,1.0,False,,False,Immediately,Brussels,Avenue du Derby,19.0,1.0,,,50.0,,,278
vbe35267,4.3739413,50.8310693,Rent,1700,Appartment,Duplex,47577,1050,1970.0,Normal,120.0,1.0,1.0,False,,True,,Brussels,Rue Maria Malibran,75.0,,,,60.0,,,279
vbe35305,4.31097405,50.87227955,Rent,1100,Appartment,Flat,40310,1083,1950.0,,75.0,2.0,,False,,False,Immediately,Brussels,Avenue du Cimetière,12.0,,,,,,,280
vbe35294,4.354975,50.82682,Rent,1450,Appartment,Flat,38513,1060,2018.0,,80.0,2.0,1.0,True,10.0,False,From 01/08/2026,Brussels,Chaussée de Charleroi,144.0,,,,,,,281
vbe35107,4.3062305,50.8328315,Rent,700,Appartment,Flat,46472,1070,,,,,,,,True,From 12/09/2026,Brussels,Rue de Veeweyde Anderlecht,,,,,,False,,282
vbe35201,4.3828192,50.8269188,Rent,950,Appartment,Flat,46472,1050,,,,,,,,True,From 01/07/2026,Brussels,Avenue de la Couronne Elsene,,,,,,False,,283
vbe35198,4.3766927,50.8235717,Rent,4000,Appartment,Penthouse,43065,1050,,New,180.0,3.0,3.0,True,,,From 30/06/2026,Brussels,,,,,,,,,284
vbe35243,4.3355368,50.8036332,Rent,775,Appartment,FlatStudio,40061,1180,,Excellent,38.0,0.0,1.0,True,,False,,Brussels,Rue Xavier De Bue,16.0,,,5837.0,,,,285
vwd17835,4.3605105,50.8701325,Rent,1300,Appartment,Flat,0,1000,1900.0,Fully renovated,80.0,3.0,1.0,,,,,Brussels,Rue du pont de l'Avenue,1.0,,,,,,,286
vbe35191,4.298998,50.8734516,Rent,1250,Appartment,Flat,47625,1083,1973.0,Normal,109.0,2.0,1.0,True,,False,,Brussels,Avenue des Neuf Provinces,1.0,,,146.0,,,,287
vbe35088,4.3514295,50.848248,Rent,1700,Appartment,Duplex,44778,1000,,,110.0,3.0,2.0,,,,From 01/09/2026,Brussels,Rue de Tabora,9.0,,,,,,,288
vbe35196,4.39515,50.80075,Rent,3500,Appartment,Penthouse,43065,1000,,New,148.0,3.0,2.0,True,,,Immediately,Brussels,AVENUE DE L'URUGUAY,22.0,,,,,,,289
vbe35119,4.346871,50.854176,Rent,1848,Appartment,GroundFloor,46612,1000,,Fully renovated,71.0,1.0,,,,True,,Brussels,"Quai à la Houille,",10.0,,,,,,,290
vbe35236,4.3666132,50.8589789,Rent,2100,Appartment,GroundFloor,46535,1030,,Normal,172.0,3.0,3.0,,,False,,Brussels,Rue Dupont,80.0,,,,250.0,,,291
vbe35131,4.3904061,50.832397,Rent,2250,Appartment,Duplex,44778,1040,,,130.0,2.0,2.0,,50.0,,,Brussels,Rue des Erables,17.0,,,,160.0,,,292
vbe35125,4.36911,50.8486,Rent,1349,Appartment,GroundFloor,46612,1000,,Fully renovated,31.0,1.0,,,,True,,Brussels,Boulevard du Régent,55.0,,,,,,,293
vbe35202,4.3701944,50.8410489,Rent,1600,Appartment,Flat,46472,1000,,,,,,,,True,From 15/06/2026,Brussels,Rue Montoyer Brussels,,,,,,False,,294
vbe35050,4.4017226,50.8382388,Rent,2300,Appartment,Flat,43157,1040,1913.0,Normal,119.0,2.0,2.0,True,4.0,True,Immediately,Brussels,Avenue de Tervueren,57.0,,,,,,,295
rbw20677,4.3333333,50.8,Rent,3200,House,House,48985,1180,1986.0,Excellent,227.0,4.0,,,95.0,,Immediately,Brussels,,,1.0,,,,,,296
vbe35197,4.39515,50.80075,Rent,2600,Appartment,Flat,43065,1000,,New,140.0,3.0,2.0,True,,True,Immediately,Brussels,AVENUE DE L'URUGUAY,22.0,,,,,,,297
vbe35194,4.36695,50.82907,Rent,3000,Appartment,Flat,43065,1050,,Normal,239.0,3.0,2.0,,,True,From 31/07/2026,Brussels,RUE DE L'ERMITAGE,50.0,,,,,,,298
vbe35089,4.3820734,50.820187,Rent,700,Appartment,Flat,44778,1050,,,22.0,,1.0,,,,,Brussels,Chaussée de Boondael,256.0,,,,,,,299
vbe35195,4.34206,50.79457,Rent,10000,House,House,43065,1180,,New,732.0,7.0,4.0,True,,True,Immediately,Brussels,DIEWEG,60.0,2.0,,,,,,300
vbe35216,4.4155297,50.8419941,Rent,1650,Appartment,Flat,27466,1200,1960.0,Excellent,148.0,4.0,1.0,True,,False,,Brussels,Avenue de Broqueville,127.0,1.0,,35183.0,,False,,301
vbe34966,4.4329851,50.8381484,Rent,1550,Appartment,Flat,33267,1150,1960.0,Normal,90.0,2.0,1.0,True,,True,From 30/06/2026,Brussels,,,,,,,True,,302
