referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
vbe25017,4.3515499,50.8427501,Sale,395000,Appartment,Flat,46440,1000,,Fully renovated,125.0,3.0,2.0,True,,False,On contract,Brussels,,,,,17298.0,,False,False,4769
vbe26888,4.3722314,50.8349654,Sale,325000,Appartment,Flat,46453,1050,1910.0,Normal,85.0,2.0,1.0,False,,False,On contract,Brussels,Rue du Trône,175.0,,,,100.0,,False,4770
vbe23296,4.3197603,50.8371331,Sale,219000,Appartment,Flat,46371,1070,1930.0,To renovate,96.0,2.0,1.0,False,,False,,Brussels,Rue emile carpentier,79.0,,,,,False,False,4771
vbe24181,4.3756932,50.8522733,Sale,185000,Appartment,Flat,48162,1210,1900.0,To renovate,62.0,1.0,1.0,False,3.0,False,,Brussels,rue Braemt,116.0,,,25715.0,,,False,4772
vbe23572,4.37899,50.85345,Sale,198000,Appartment,FlatStudio,40310,1210,1958.0,,45.0,,,True,3.0,False,Negotiable,Brussels,Rue André van Hasselt,13.0,,,,,,,4773
vbe20961,4.4023925,50.8450388,Sale,2750000,House,MasterHouse,46535,1200,1925.0,Excellent,760.0,6.0,4.0,False,,False,Immediately,Brussels,Rue Vergote,17.0,,1202.0,252.0,,,False,4774
vbe18990,4.3577008,50.8145623,Sale,1327000,House,MasterHouse,44984,1180,1930.0,Excellent,449.0,5.0,4.0,,46.0,,On contract,Brussels,Rue Général Lotz,27.0,1.0,155.0,93985.0,,,,4775
vbe18051,4.4194752,50.8563315,Sale,140000,Appartment,Flat,46453,1140,2016.0,Normal,,1.0,1.0,True,,True,,Brussels,Rue Colonel Bourg,143.0,,,,,,False,4776
rbv89275,4.3067198,50.8275874,Sale,225000,Appartment,Flat,45647,1070,1968.0,,72.0,2.0,1.0,True,,,,Brussels,Avenue Docteur Zamenhof,18.0,,,,,False,,4777
vbe23343,4.30253,50.87113,Sale,429000,House,House,38140,1083,1939.0,Normal,210.0,5.0,1.0,,,False,,Brussels,,,,192.0,,100.0,,,4778
vbe18917,4.4111829,50.8238001,Sale,275000,Appartment,Flat,40587,1150,1962.0,Normal,76.0,2.0,1.0,,,False,On contract,Brussels,Avenue des Eperviers,119.0,,,,,,,4779
vbe23740,4.3991328,50.8535532,Sale,379000,Appartment,Flat,48162,1030,1964.0,To renovate,132.0,3.0,1.0,True,8.0,False,On contract,Brussels,Boulevard Auguste Reyers,21.0,1.0,,37701.0,,,False,4780
vbe23018,4.3515499,50.8427501,Sale,339000,Appartment,Duplex,38140,1000,1997.0,Excellent,80.0,1.0,1.0,True,,False,On contract,Brussels,,,,,,,,,4781
vbe24180,4.3756932,50.8522733,Sale,179000,Appartment,GroundFloor,48162,1210,1900.0,To renovate,79.0,1.0,1.0,False,,False,,Brussels,rue Braemt,116.0,,,22980.0,51.0,,False,4782
vbe22720,4.3940009,50.8606869,Sale,335000,Appartment,GroundFloor,40225,1030,1950.0,To renovate,117.0,3.0,1.0,True,5.0,,On contract,Brussels,Boulevard Général Wahis,14.0,,,43830.0,80.0,,False,4783
vbe20559,4.3055668,50.862339,Sale,395000,House,House,48162,1082,1920.0,To be renovated,145.0,4.0,2.0,False,,False,On contract,Brussels,Avenue de Koekelberg,71.0,,220.0,,,,False,4784
vbe24036,4.2965752,50.8615578,Sale,480000,House,House,40225,1082,1941.0,Excellent,200.0,4.0,,False,14.0,,On contract,Brussels,Rue des Soldats,90.0,,103.0,38083.0,26.0,,False,4785
vbe24279,4.3843738,50.8378808,Sale,795000,House,House,46371,1040,1875.0,Normal,249.0,4.0,1.0,False,34.0,False,,Brussels,Tourelle,70.0,,92.0,,,,False,4786
vbe18821,4.3988799,50.8559301,Sale,210000,Appartment,Flat,40587,1030,1938.0,To be renovated,81.0,2.0,1.0,,,False,On contract,Brussels,Boulevard Général Wahis,262.0,,,,,,,4787
vbe18686,4.3198834,50.8751909,Sale,199000,Appartment,Flat,39279,1083,,,91.0,2.0,1.0,True,,,,Brussels,Avenue de Jette,325.0,,,,,,,4788
vbe24206,4.3708004,50.8242291,Sale,3650000,House,House,42479,1050,1890.0,Excellent,759.0,7.0,6.0,True,10.0,True,On contract,Brussels,Rue de la Vallée,9.0,3.0,345.0,148664.0,86.0,True,False,4789
rbv88638,4.3766927,50.8235717,Sale,1695000,House,House,48985,1050,,New,300.0,5.0,,,,,Immediately,Brussels,,,,,,,,,4790
rbv30429,4.3766927,50.8235717,Sale,525000,Appartment,Flat,48985,1050,,Normal,149.0,3.0,1.0,,,,Immediately,Brussels,,,,,,,,,4791
vbe04044,4.3846186,50.8097262,Sale,625000,Appartment,Flat,27290,1000,1966.0,Excellent,160.0,3.0,3.0,True,11.0,False,On contract,Brussels,Avenue de l'Orée,18.0,1.0,,,,,,4792
vbd99757,4.389874,50.8142798,Sale,300000,Appartment,Flat,40587,1050,1965.0,To be renovated,80.0,2.0,1.0,,1.0,False,On contract,Brussels,Chaussée de Boondael,523.0,,,,,,,4793
rbv43940,4.3333333,50.8,Sale,699000,Appartment,Flat,48985,1180,1961.0,To be renovated,172.0,2.0,1.0,True,15.0,,Immediately,Brussels,,,1.0,,,,True,,4794
rbv42179,4.3515499,50.8427501,Sale,1590000,House,Villa,48985,1000,2000.0,Excellent,306.0,5.0,,,75.0,,Negotiable,Brussels,,,1.0,543.0,,,,,4795
vbd99326,4.3895745,50.877312,Sale,315000,House,House,48162,1030,1911.0,To be renovated,230.0,4.0,1.0,False,,False,On contract,Brussels,Rue Sander Pierron,31.0,,140.0,101938.0,50.0,,False,4796
vbe10497,4.3474045,50.8382243,Sale,199000,Appartment,FlatStudio,44984,1000,,Fully renovated,35.0,1.0,1.0,,,True,On contract,Brussels,Rue des Capucins,38.0,,,4386.0,,,False,4797
vbe01313,4.308187,50.8365808,Sale,550000,House,MixedBuilding,27205,1070,,To renovate,195.0,6.0,2.0,,35.0,False,,Brussels,,,1.0,,54830.0,400.0,,,4798
vbe15072,4.3120173,50.8901788,Sale,369000,Appartment,Flat,39279,1090,,Normal,127.0,3.0,1.0,True,,,,Brussels,Place du bourgmestre Jean-Louis Thys,4.0,,,14459.0,,,,4799
vbe02151,4.3332546,50.8423921,Sale,295000,Appartment,Flat,45273,1070,,,150.0,4.0,,,,,,Brussels,Rue Bissé,13.0,,,,,,,4800
vbe07140,4.308187,50.8365808,Sale,995000,House,House,39416,1070,,,,15.0,,,,,,Brussels,,,,,,,,,4801
vbe10795,4.3763223,50.8465402,Sale,205000,Appartment,FlatStudio,46535,1000,,Normal,32.0,1.0,1.0,,,False,,Brussels,Rue Philippe Le Bon,34.0,,,,,,,4803
vbe03812,4.31113,50.8877851,Sale,865000,House,Villa,46371,1090,1991.0,Normal,333.0,4.0,2.0,False,,False,On contract,Brussels,Avenue Jan Verdoodt,4.0,,1112.0,,858.0,,False,4804
rbv44549,4.3766927,50.8235717,Sale,1075000,House,House,48985,1050,1913.0,Normal,445.0,8.0,3.0,,,,Negotiable,Brussels,,,,298.0,,,,,4805
rbv48551,4.3227894,50.8808582,Sale,393500,Appartment,Flat,0,1090,,New,89.0,2.0,1.0,,14.0,,,Brussels,,,,,,,,,4806
vbd97418,4.3164608,50.8852042,Sale,130000,House,MixedBuilding,46371,1090,2024.0,New,20.0,1.0,1.0,True,,True,On contract,Brussels,Avenue du Laerbeek,70.0,,,,,,False,4807
vbe07794,4.4323608,50.8120635,Sale,390000,House,House,40587,1160,1920.0,To be renovated,128.0,4.0,1.0,,,False,On contract,Brussels,Rue Pierre Schoonejans,67.0,,316.0,521.0,270.0,,False,4808
vwd17232,4.3408502,50.8377087,Sale,176000,Appartment,Flat,42385,1060,1954.0,Normal,56.0,1.0,1.0,True,,,Negotiable,Brussels,Place de la Constitution,2.0,,,,,,,4809
rbv40793,4.3061095,50.825864,Sale,199000,Appartment,Flat,40373,1070,1976.0,To be renovated,75.0,2.0,1.0,True,15.0,False,,Brussels,Avenue Frans van Kalken,8.0,,,,,,False,4810
vbc47615,4.373305,50.86145,Sale,155000,Appartment,Flat,40310,1030,1920.0,,55.0,1.0,1.0,False,,False,On contract,Brussels,Rue Vifquin,29.0,,,,,,,4811
vbd61482,4.3704657,50.8537715,Sale,1745000,House,House,39416,1210,,,,9.0,,,,,,Brussels,,,,,,,,,4812
rbv11152,4.3515499,50.8427501,Sale,1290000,House,House,48985,1000,,Normal,500.0,,,,,,Immediately,Brussels,,,,182.0,,,,,4813
vbd32100,4.3837589,50.8899277,Sale,175000,Appartment,Flat,46371,1120,2022.0,Normal,54.0,1.0,1.0,True,,,,Brussels,Rue des prés communs,65.0,,,,,,False,4814
vbd80141,4.399615,50.874464,Sale,210000,Appartment,Flat,28156,1140,,,79.0,2.0,1.0,,8.0,,From 01/08/2026,Brussels,,,1.0,,,,,,4815
vbd76988,4.3955027,50.8704346,Sale,250000,Appartment,Flat,40796,1140,,Normal,72.0,2.0,1.0,False,7.0,False,On contract,Brussels,Rue du Tilleul,273.0,,,31584.0,,,False,4816
vbd35088,4.399615,50.874464,Sale,269000,Appartment,Flat,28156,1140,,,90.0,2.0,1.0,,2.0,,From 01/10/2022,Brussels,,,,,,,,,4817
vbd70995,4.399615,50.874464,Sale,189000,Appartment,Flat,28156,1140,,,62.0,1.0,1.0,,3.0,,,Brussels,,,1.0,,,,,,4818
rbu16879,4.3295,50.83402,Sale,450000,House,House,30556,1070,,Normal,233.0,7.0,3.0,False,,False,Immediately,Brussels,Barastraat,166.0,,,,,False,,4819
rbv11149,4.399615,50.874464,Sale,1750000,House,House,48985,1140,1930.0,Normal,747.0,6.0,4.0,,,,Immediately,Brussels,,,2.0,1082.0,,,,True,4820
vbd61501,4.3515499,50.8427501,Sale,7750000,House,House,39416,1000,,,,25.0,,,,,,Brussels,,,,,,,,,4821
rbv09036,4.3515499,50.8427501,Sale,1950000,House,House,48985,1000,,To be renovated,558.0,6.0,,True,,,Negotiable,Brussels,,,,267.0,,,,,4822
vbd70996,4.399615,50.874464,Sale,249000,Appartment,Flat,28156,1140,,,85.0,2.0,1.0,,8.0,,,Brussels,,,1.0,,,,,,4823
vbd80142,4.399615,50.874464,Sale,585000,House,House,28156,1140,,,384.0,7.0,1.0,,20.0,,,Brussels,,,,205.0,,110.0,,,4824
vbd76861,4.3778721,50.8711866,Sale,289000,Appartment,Duplex,48162,1030,1900.0,To renovate,112.0,2.0,1.0,False,19.0,False,On contract,Brussels,Rue Waelhem,32.0,,,52574.0,,,False,4825
vbd71989,4.3166667,50.8,Sale,249000,Appartment,Flat,27205,1190,1965.0,Normal,80.0,2.0,1.0,True,5.0,,,Brussels,,,,,21478.0,,,,4826
vbd88679,4.3939977,50.7123116,Sale,350000,Appartment,Flat,40587,1160,1962.0,Normal,100.0,3.0,1.0,,9.0,False,,Brussels,Avenue de la Houlette,78.0,,,,,,,4827
rbv11151,4.3333333,50.8,Sale,2850000,House,Villa,48985,1180,1989.0,Excellent,550.0,7.0,3.0,,,,Negotiable,Brussels,,,4.0,2522.0,,,,,4828
rbt64001,4.3210986,50.7948609,Sale,750000,House,MixedBuilding,33970,1180,,Excellent,165.0,3.0,2.0,False,30.0,False,On contract,Brussels,Rue de l'Etoile,37.0,1.0,370.0,,68.0,,False,4829
rbv27707,4.3333333,50.8,Sale,900000,Appartment,Flat,48985,1180,1992.0,Excellent,230.0,3.0,,True,40.0,,From 01/07/2026,Brussels,,,2.0,,,,,,4830
vaz65204,4.3491892,50.8648307,Sale,350000,Appartment,Flat,44165,1000,,New,102.0,2.0,1.0,,9.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4831
vaz65202,4.3491892,50.8648307,Sale,342000,Appartment,Flat,44165,1000,,New,97.0,2.0,1.0,,5.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4832
vaz65234,4.3491892,50.8648307,Sale,319000,Appartment,Flat,44165,1000,,New,91.0,2.0,1.0,,6.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4833
vaz65226,4.3491892,50.8648307,Sale,372000,Appartment,Flat,44165,1000,,New,90.0,2.0,1.0,,67.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4834
vaz65242,4.3491892,50.8648307,Sale,330000,Appartment,Flat,44165,1000,,New,91.0,2.0,1.0,,6.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4835
vaz65206,4.3491892,50.8648307,Sale,355000,Appartment,Flat,44165,1000,,New,102.0,2.0,1.0,,9.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4836
vaz65227,4.3491892,50.8648307,Sale,479000,Appartment,Flat,44165,1000,,New,126.0,3.0,2.0,,50.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4837
vbe26363,4.414715,50.800919,Sale,275000,Appartment,Flat,29033,1170,1990.0,Excellent,70.0,1.0,1.0,False,,False,,Brussels,,,,,11099.0,,,False,4838
vwd16747,4.4028739,50.8747165,Sale,160000,Appartment,Penthouse,46465,1140,,Normal,30.0,0.0,,True,15.0,,Immediately,Brussels,Chaussée de Haecht,1021.0,,,,,,,4839
vbd86669,4.3515499,50.8427501,Sale,359000,House,House,40956,1000,,Normal,172.0,4.0,1.0,False,,False,Immediately,Brussels,,,,,,,False,,4840
vaz65197,4.3491892,50.8648307,Sale,260000,Appartment,GroundFloor,44165,1000,,New,79.0,1.0,1.0,,,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4841
vaz65247,4.3491892,50.8648307,Sale,284000,Appartment,Penthouse,44165,1000,,New,77.0,1.0,1.0,,7.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4842
vaz65214,4.3491892,50.8648307,Sale,353000,Appartment,Flat,44165,1000,,New,97.0,2.0,1.0,,5.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4843
vaz65211,4.3491892,50.8648307,Sale,360000,Appartment,Flat,44165,1000,,New,102.0,2.0,1.0,,9.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4844
vbe21651,4.4342167,50.8050352,Sale,749000,Appartment,Flat,43156,1160,1990.0,To renovate,215.0,4.0,2.0,True,20.0,False,On contract,Brussels,Avenue Jean Van Horenbeeck,198.0,,,,,,False,4845
vaz65243,4.3491892,50.8648307,Sale,345000,Appartment,Flat,44165,1000,,New,98.0,2.0,1.0,,10.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4846
vbc85857,4.3515499,50.8427501,Sale,13000000,House,House,39416,1000,,,,100.0,,,,,,Brussels,,,,,,,,,4847
vbb94106,4.3515499,50.8427501,Sale,700000,House,MixedBuilding,39416,1000,,To be renovated,1000.0,,,,,,,Brussels,,,,,,,,,4848
vaz65209,4.3491892,50.8648307,Sale,356000,Appartment,Flat,44165,1000,,New,102.0,2.0,1.0,,9.0,,On contract,Brussels,Avenue du Port,86.0,,,,,,,4849
rbv72387,4.3402184,50.8301436,Sale,420000,Appartment,Flat,49069,1060,2018.0,Excellent,94.0,2.0,1.0,True,,,Immediately,Brussels,,,,,,,,,4850
vbe16028,4.37727,50.86744,Sale,220000,Appartment,Flat,40956,1030,,Normal,65.0,1.0,,False,,False,Immediately,Brussels,,,,,,,True,,4851
rbv88146,4.345417,50.85698,Sale,198000,Appartment,Flat,39243,1000,2013.0,Normal,61.0,1.0,1.0,True,2.0,True,On contract,Brussels,NEGENDE LINIELAAN,37.0,1.0,,,,,,4852
vbe16026,4.37727,50.86744,Sale,210000,Appartment,Flat,40956,1030,,Normal,65.0,1.0,,False,,False,Immediately,Brussels,,,,,,,False,,4853
vbe16030,4.37727,50.86744,Sale,300000,Appartment,Duplex,40956,1030,,Normal,116.0,2.0,,False,,False,Immediately,Brussels,,,,,,,True,,4854
vbe10968,4.43242,50.803,Sale,849000,Appartment,Flat,48202,1160,2023.0,New,122.0,2.0,1.0,True,38.0,,Immediately,Brussels,AVENUE JEAN VAN HORENBEECK,191.0,,,,,,,4855
rbv54445,4.29271,50.82843,Sale,235000,Appartment,Flat,47579,1070,1962.0,Excellent,70.0,2.0,1.0,True,17.0,,Immediately,Brussels,AVENUE GUILLAUME STASSART,1.0,,,,,,,4856
vbe16029,4.37727,50.86744,Sale,250000,Appartment,Flat,40956,1030,,Normal,68.0,1.0,,False,,False,Immediately,Brussels,,,,,,55.0,False,,4857
rbu08294,4.2945858,50.82438,Sale,365000,House,MixedBuilding,40373,1070,1915.0,To be renovated,150.0,3.0,2.0,False,,False,,Brussels,Frans Halsstraat,27.0,,142.0,,,,False,4858
vbe08835,4.4270645,50.8431665,Sale,464000,Appartment,Flat,39050,1200,1967.0,Normal,116.0,2.0,2.0,True,15.0,False,,Brussels,Place du Tomberg,5.0,1.0,,16855.0,,,False,4859
vbe24959,4.3066255,50.8661292,Sale,260000,Appartment,Flat,46352,1082,1978.0,,73.0,2.0,1.0,True,8.0,False,,Brussels,Rue Katteput,38.0,,,,,,,4860
vbe08427,4.4329851,50.8381484,Sale,599000,Appartment,Flat,48202,1150,1962.0,To be renovated,185.0,3.0,2.0,True,33.0,,Immediately,Brussels,,,1.0,,,,True,,4861
vbe34618,5.58269086,50.6402548,Sale,114000,Appartment,Flat,27833,4020,,Normal,89.0,1.0,1.0,False,,False,,Liège,Rue Roture,24.0,,,,,,,4862
vbe33941,5.8707672,50.3741982,Sale,99000,Appartment,Flat,46556,4980,,Normal,69.0,1.0,1.0,False,,False,Immediately,Liège,Rue des Faravennes,3.0,,,40797.0,147.0,False,,4863
vbe34783,5.66928581,50.67859007,Sale,280000,House,House,46651,4602,1956.0,Normal,120.0,3.0,1.0,False,120.0,False,On contract,Liège,Rue sur les Sarts,1.0,1.0,366.0,,,,,4864
vbe33173,5.5674281,50.6358183,Sale,350000,Appartment,Flat,27490,4000,,To be renovated,149.0,4.0,1.0,True,,,,Liège,Boulevard d'Avroy,116.0,,,19436.0,,,,4865
vbe33719,5.4143001,50.5270155,Sale,475000,Appartment,Duplex,28360,4550,2015.0,Excellent,323.0,4.0,3.0,False,,False,,Liège,Rue d'Engihoul,50.0,,,25881.0,658.0,,,4866
vwd17886,5.568896,50.7278216,Sale,385000,House,Villa,27579,4450,,Excellent,156.0,4.0,1.0,,,,On contract,Liège,rue Jean Tasset,3.0,,634.0,52791.0,,,,4867
vbe37029,5.2367018,50.5013382,Sale,220000,House,House,0,4570,,Normal,99.0,3.0,1.0,,,,Negotiable,Liège,Chemin de Malihoux,12.0,,1030.0,,,,,4868
vbe33627,5.5759823,50.5640699,Sale,424000,Appartment,GroundFloor,46056,4130,2000.0,Excellent,137.0,2.0,1.0,True,21.0,,On contract,Liège,,,,,45219.0,150.0,,,4869
vbe33728,5.5084058,50.5861773,Sale,179000,House,House,27490,4100,,To be renovated,105.0,2.0,1.0,False,5.0,,,Liège,Rue du Collège,11.0,1.0,166.0,61473.0,,,,4870
vwd16706,5.9292332,50.393292,Sale,145000,House,House,42640,4970,,Normal,1.0,2.0,1.0,,,,On contract,Liège,Rue Hottonruy,8.0,,85.0,46257.0,,,,4871
vbe32686,5.5627101,50.6441952,Sale,239000,House,House,27490,4000,,Fully renovated,79.0,1.0,,False,2.0,,,Liège,Mont Saint Martin,87.0,,38.0,20989.0,,,,4872
vbe36897,5.6261513,50.7127029,Sale,580676,House,House,38144,4680,,New,220.0,4.0,2.0,,,,,Liège,,,1.0,2576.0,,,,,4873
vbe36871,5.5784697,50.6710455,Sale,250000,House,House,0,4041,,,,4.0,2.0,,,,On contract,Liège,rue Fernand Nicolay,192.0,,290.0,,,,,4874
vbe36967,5.6470003,50.5584042,Sale,590000,Appartment,Penthouse,28062,4052,2025.0,New,134.0,3.0,2.0,True,64.0,,On contract,Liège,Rue de Trooz Beaufays,,,,,,,,4875
vbe36907,5.7209945,50.492135,Sale,485000,House,Villa,39941,4920,2018.0,Excellent,227.0,4.0,2.0,,,False,On contract,Liège,Pazê dès Gades,15.0,1.0,713.0,26973.0,,,,4876
vbe36841,5.7813129,50.5860238,Sale,245000,House,House,44007,4860,,,200.0,5.0,1.0,,,,On contract,Liège,Cour Maréchal,20.0,1.0,2500.0,71155.0,,,,4877
vbe36955,5.8683918,50.5693276,Sale,559000,House,House,40184,4802,1945.0,Normal,316.0,3.0,2.0,False,,False,Immediately,Liège,Avenue du Chêne,206.0,,1036.0,272988.0,,,True,4878
vbe36870,5.6129177,50.6554799,Sale,149000,Appartment,Flat,28150,4040,,Normal,88.0,2.0,1.0,True,,,,Liège,Place Coronmeuse,3.0,1.0,,22149.0,,True,,4879
vbe36889,5.3182455,50.5460859,Sale,149000,Appartment,Duplex,45382,4540,,Normal,94.0,2.0,,,,,,Liège,Rue de Biber,41.0,,,379.0,,,,4880
vbe36846,5.7813129,50.5860238,Sale,245000,House,House,44007,4861,,,200.0,5.0,1.0,,,,On contract,Liège,Cour Maréchal,20.0,1.0,2500.0,71155.0,,,,4881
vbe36957,5.551221,50.632829,Sale,129000,Appartment,Flat,0,4000,,Normal,,1.0,1.0,True,,False,On contract,Liège,Rue Saint-Gilles,353.0,,,19110.0,,,,4882
vbe36999,5.3994597,50.665333,Sale,460358,House,House,38144,4347,,New,191.0,3.0,2.0,,,,,Liège,,,,1000.0,,,,,4883
vbe36898,5.6261513,50.7127029,Sale,540518,House,House,38144,4680,,New,176.0,3.0,2.0,,,,,Liège,,,1.0,2576.0,,,,,4884
vbe36844,5.6835006,50.3849149,Sale,525000,House,House,44007,4190,,Excellent,300.0,6.0,6.0,,,,On contract,Liège,Route d'Aywaille,11.0,1.0,1778.0,122994.0,,,,4885
vbe36885,5.5752185,50.6345378,Sale,399000,Appartment,Flat,44167,4020,,Normal,117.0,3.0,1.0,True,,,On contract,Liège,Quai marcellis,16.0,1.0,,18546.0,,True,,4886
vbe36900,5.242713,50.4667249,Sale,468717,House,House,38144,4570,,New,185.0,3.0,1.0,,,,,Liège,,,1.0,1500.0,,,,,4887
vbe36899,5.242713,50.4667249,Sale,545838,House,House,38144,4570,,New,255.0,3.0,2.0,,,,,Liège,,,2.0,1500.0,,,,,4888
vbe36998,5.3994597,50.665333,Sale,424438,House,House,38144,4347,,New,168.0,3.0,1.0,,,,,Liège,,,1.0,1000.0,,,,,4889
rbw26264,5.2428045,50.516957,Sale,199000,Appartment,Flat,48968,4500,2016.0,Normal,75.0,2.0,1.0,True,8.0,False,Negotiable,Liège,Rue des Croisiers,3.0,,,,,,,4890
vbe36835,5.6060428,50.6195255,Sale,120000,House,House,39349,4030,,Normal,69.0,1.0,1.0,False,,False,On contract,Liège,Rue Eugène Renette,21.0,,35.0,57572.0,,,,4891
vbe36966,5.6725156,50.4730383,Sale,225000,Appartment,Duplex,39941,4920,2012.0,Normal,122.0,2.0,1.0,True,3.0,False,,Liège,Place Marcellis,,,,16360.0,,,,4892
rbw25736,5.29544102,50.4829245,Sale,179000,House,House,48969,4577,,Normal,161.0,3.0,1.0,False,,False,On contract,Liège,Rue Mont Sainte Aldegonde,30.0,1.0,395.0,,,,,4893
vbe36654,5.7002854,50.7128631,Sale,395000,House,Bungalow,44007,4600,,,,3.0,1.0,,,,,Liège,Rue de Housse,48.0,1.0,708.0,108951.0,601.0,,,4894
vbe36695,5.5779525,50.6373519,Sale,249000,Appartment,Flat,43757,4020,,Excellent,90.0,2.0,1.0,False,3.0,False,Immediately,Liège,Quai Churchill,3.0,,,,,,,4895
vbe36822,5.6065052,50.6430442,Sale,169000,House,House,43757,4020,1918.0,Normal,100.0,2.0,2.0,False,,False,On contract,Liège,Rue Pré du Cygne,29.0,,60.0,36249.0,10.0,,,4896
vbe36824,5.0506334,50.5512154,Sale,290000,House,House,43302,4217,1968.0,To renovate,173.0,4.0,1.0,False,31.0,,On contract,Liège,Chaussée de Wavre,107.0,1.0,595.0,71041.0,351.0,,,4897
vbe36762,5.2378599,50.505677,Sale,239000,House,House,27581,4500,,Normal,120.0,3.0,1.0,False,10.0,False,On contract,Liège,Rue Pré-à-la-Fontaine,7.0,,100.0,36829.0,,,,4898
rbw26105,5.34047097,50.69649236,Sale,349000,House,House,48968,4351,,Normal,254.0,5.0,1.0,False,,False,On contract,Liège,Rue Joseph Corrin,11.0,,905.0,,,,,4899
vbe36707,5.53545,50.6395,Sale,219000,House,House,45890,4420,,To be renovated,157.0,3.0,1.0,,,,Negotiable,Liège,RUE DES BONS BUVEURS Saint-Nicolas,,,,,,,,4900
vbe36644,5.5944318,50.6529496,Sale,85000,House,House,0,4000,,,,2.0,,,,,On contract,Liège,Rue Henri Forir,20.0,,,,,,,4901
rbw25671,6.1354573,50.4747285,Sale,380000,House,House,45755,4950,2005.0,Excellent,179.0,4.0,2.0,,,,,Liège,Rue de la Station,21.0,1.0,1122.0,,,,,4902
rbw25737,5.21367493,50.53226065,Sale,149000,House,House,48969,4500,,Normal,134.0,2.0,2.0,False,,False,On contract,Liège,rue Joseph Wauters,63.0,,362.0,,,,,4903
vbe36647,5.5822613,50.5651144,Sale,480000,House,House,29007,4130,1918.0,To be renovated,330.0,7.0,2.0,False,,False,On contract,Liège,Avenue de la Grotte,9.0,,2308.0,173011.0,,,,4904
vbe36694,5.96941568,50.66549095,Sale,345000,House,House,27561,4840,,,276.0,6.0,1.0,False,,False,,Liège,Rue de l'Yser,75.0,1.0,327.0,,,,,4905
vbe36758,5.4608278,50.6681964,Sale,399000,House,House,43757,4340,1899.0,Fully renovated,209.0,5.0,3.0,False,20.0,False,On contract,Liège,Rue Georgette Rondeux,21.0,,704.0,42501.0,370.0,,,4906
vbe36823,5.4639927,50.6668284,Sale,345000,House,House,43757,4340,1918.0,Excellent,125.0,2.0,1.0,False,,False,,Liège,Rue des ecoles,11.0,,95.0,1497.0,35.0,,,4907
vbe36834,5.51813478,50.65953535,Sale,269000,House,House,46651,4430,,,147.0,4.0,1.0,False,,False,On contract,Liège,Rue Branche Planchard,45.0,,252.0,,160.0,,,4908
vbe36648,5.5793664,50.6283219,Sale,199000,Appartment,Flat,29007,4020,1968.0,Normal,90.0,2.0,1.0,True,,False,On contract,Liège,Quai Mativa,7.0,,,17971.0,,,,4909
vbe36791,5.9411896,50.6202484,Sale,190000,House,House,44171,4830,,Excellent,90.0,2.0,1.0,False,,False,On contract,Liège,Rue des Ecoles,13.0,,50.0,18425.0,,,,4910
vbe36769,5.54566884,50.63351465,Sale,179000,House,House,43645,4000,,To be renovated,100.0,2.0,1.0,False,,False,On contract,Liège,Rue Bois Mayette,11.0,,,,,,,4911
vbe36770,6.0117474,50.7149186,Sale,99000,Appartment,Flat,39108,4720,,,75.0,2.0,1.0,,,,,Liège,Rue Kaldenbach,24.0,,,,,,,4912
vbe36632,5.5088128,50.5864264,Sale,135000,House,House,39279,4100,,Normal,113.0,3.0,1.0,,,,,Liège,Rue Vandervelde,42.0,,185.0,34186.0,,,,4913
vbe36641,5.1655285,50.5672767,Sale,199500,House,House,27581,4520,1900.0,To be renovated,100.0,3.0,1.0,,10.0,False,,Liège,,,1.0,388.0,62804.0,200.0,,,4914
vbe36560,5.54042,50.6001925,Sale,239000,House,House,29044,4100,1950.0,Normal,210.0,5.0,1.0,False,16.0,False,On contract,Liège,Rue des Trixhes,203.0,,350.0,74149.0,140.0,,,4915
vbe36552,6.1238645,50.2108978,Sale,130000,House,House,39108,4790,1850.0,,143.0,4.0,2.0,,,,,Liège,Quintinusstraße,31.0,,,,2666.0,,,4916
vbe36596,5.8593528,50.6078339,Sale,160000,House,House,27564,4820,1850.0,Normal,91.0,2.0,1.0,False,19.0,False,On contract,Liège,Rue d'Andrimont,45.0,,70.0,,,,,4917
vbe36626,5.875067,50.5989249,Sale,115000,Appartment,Flat,43671,4800,,Normal,77.0,1.0,1.0,False,,False,,Liège,Rue Marie-Henriette,114.0,,,22665.0,92.0,,,4918
